Prod_B,Prod_A,Deg_B,Deg_A,InhThr_A_B,InhFld_A_B,Hill_A_B,InhThr_B_A,InhFld_B_A,Hill_B_A
68.89523614852311,64.36093756181026,0.8033148458520724,0.7173227145475581,12.603803338644214,0.6807128492699924,5.0,45.65422205789887,0.9726906932254237,4.0
39.13208797709922,11.19916057805903,0.9632945104912233,0.5710691157927155,18.29400442326276,0.6412799102148394,4.0,66.01153981491797,0.9973943990512801,2.0
88.3172309980701,63.62865249218828,0.8083502390685736,0.19934131402814953,21.093010441183704,0.15809904391601795,3.0,61.0462691532183,0.12353497252726972,4.0
92.6906911744052,40.3415922604096,0.1970274069922029,0.8295250496145312,21.901011143788132,0.48119331656502784,4.0,41.79835228559073,0.6050607141706699,3.0
72.60876362109782,45.340447967152116,0.49112972079215067,0.8699382897645045,52.978579203932064,0.21269493696797778,3.0,51.25981616293909,0.14098078977426148,3.0
92.72852326412149,29.825079236744163,0.37327216450040845,0.4328605143962585,41.5230827727633,0.49782911591416457,5.0,31.40933167949357,0.9701688043678024,5.0
51.12240378095471,15.527788652267779,0.8915235733447271,0.27057201621168314,56.41806423780896,0.4270735385316411,4.0,25.381993374306013,0.3019965543895214,2.0
67.89816101647237,26.153277197092155,0.10138480391541352,0.613390842649991,47.98443688442667,0.38153460932253513,6.0,61.39166999775063,0.4836055672658568,5.0
51.538757910420685,16.839951095095373,0.92077900878095,0.4539155292948761,9.718010565249061,0.3130635500124296,4.0,57.73187967803422,0.1805118333383554,1.0
69.36489791591538,82.70964591389296,0.7909808561973704,0.11284971031408131,4.558310905060778,0.6578124078570866,5.0,49.227261571532814,0.896271336984233,3.0
77.74747645161978,94.6074582921387,0.9566356228147967,0.628103054179776,5.389882952539719,0.29788442802341125,3.0,49.83699971213428,0.7796823131468043,2.0
3.3881498358471744,59.90760919422948,0.4153118807113987,0.5011198753078122,8.60071261333425,0.8439169976803889,2.0,34.38781566040561,0.38852608636353203,3.0
56.17967365054807,37.356423299494175,0.7552572802869763,0.9920485861715431,15.09371713917563,0.6817719443201795,6.0,40.43184470690134,0.4890761817440359,4.0
99.24741481741357,59.2881358572147,0.11624321833219822,0.6489078443319275,31.332488614588968,0.9095443288496198,4.0,65.87283063486987,0.279805285408414,2.0
74.97975393203262,1.0322855515251552,0.7898129031508142,0.730783284069962,13.482017124256593,0.37609972145700143,5.0,12.051467475167556,0.9745403418174936,1.0
83.14559084428221,67.36104274859112,0.5809992883294902,0.3242663203027265,25.51310078432,0.948905684363755,2.0,31.30458939968501,0.3256453700887254,4.0
93.8782585727668,50.94906936021284,0.8377023352451128,0.326197282132773,57.54042127976105,0.8052461954642488,4.0,17.454545146660767,0.8520621551339146,4.0
45.33659518357535,47.75853247941198,0.5742694396982998,0.187539564667158,1.8936294130962206,0.8211100568077087,3.0,31.228063678104025,0.6983146470491766,6.0
44.29718612166095,91.60104181233824,0.3705100599718808,0.2623033884414042,25.782599096091843,0.3506988493210301,3.0,45.73719843807316,0.7995772491874875,4.0
86.54649353311326,70.95401059344644,0.3060763228418928,0.4114153579878992,56.883496817613405,0.29074880157958105,4.0,51.850736489123435,0.7253401737067117,6.0
78.89104239000481,34.371605923275716,0.3416336528170403,0.4237091624035354,21.661481435315906,0.8253398306227943,4.0,27.891336399445308,0.48437817148852447,2.0
36.56457682901016,26.719525525460643,0.5671863870856079,0.8038330823368525,39.95932715481518,0.9189864783948191,2.0,24.107686230101216,0.4913450791377588,4.0
73.6178317409414,53.07362990347871,0.24442940425312082,0.20214353075004593,39.59944306905056,0.91691869947203,4.0,64.57784964784099,0.6616805452583109,2.0
92.12096343070925,29.09749091230388,0.20377255995001764,0.20820472371749865,64.22984074763282,0.8629464084118565,4.0,64.65323806161985,0.1969006506069944,2.0
33.320679739535414,85.1632643964875,0.3959428250300623,0.2324678050969674,63.27051271669151,0.6937776464144425,6.0,38.612611027494935,0.7031264152653925,3.0
56.77931935543442,53.3978260453291,0.6966642290325048,0.5112065070292181,39.40589488439535,0.7310340280496858,3.0,9.883947763397664,0.9663632516388044,3.0
11.761841482302914,93.43183861197272,0.20176962349321031,0.4676289354236247,35.562491381798644,0.24904852961219343,5.0,23.475750846117784,0.984913602252293,2.0
48.165553371148214,24.00460316704225,0.29187253771636396,0.4068991106421189,60.65950441362539,0.33457719972947464,5.0,57.71714345674431,0.6943616893040362,5.0
19.837225906460965,48.18671618586659,0.41622380362099587,0.6140341050136194,52.475433540791116,0.1261742364847439,1.0,2.8534061260574277,0.2249856630243374,2.0
45.695707306143056,83.57440326639988,0.552469683125326,0.50533825263416,24.444078755706315,0.5931398386175368,5.0,55.771758352300694,0.3047653207174859,6.0
99.84714886994449,43.21422201834015,0.373031776086553,0.302060458839691,8.367677026032458,0.5800829373405291,3.0,34.559787916898834,0.5149016372201526,2.0
20.769929451710624,57.37327403790415,0.1866106395672827,0.5467294630666634,26.284231644481952,0.8461069168951202,5.0,12.364994953438986,0.9451161522621526,4.0
52.57317025915348,32.121035667786074,0.6984451811381631,0.2458473583163884,42.35066036405654,0.7731431427277304,3.0,4.798430401178066,0.12124252286619172,3.0
40.36027031105776,33.3687790637057,0.4577751547801715,0.9308996686559851,62.96752673895654,0.3901114248381119,1.0,10.462454150963275,0.3224178698335116,3.0
88.23532743141661,92.59598143906587,0.6040477584345308,0.7116682084365734,38.72092636624176,0.8586672854480997,2.0,21.632124155646896,0.7799403599801867,2.0
47.62530585157424,40.3778548368107,0.8591083891998573,0.5675715582644437,27.145361060055404,0.376237494039682,1.0,62.53890877766053,0.78718729166007,5.0
81.93135732203149,14.298564936741963,0.31080810927946984,0.22945859369604243,12.02513266648443,0.2643802036240823,4.0,59.4696238653163,0.6623115578917554,4.0
63.579808674742885,73.42956996021152,0.7317809312807025,0.1083377840353515,22.939844748144687,0.7545444635545433,2.0,49.22159673888244,0.9056299853747892,1.0
84.00808588276632,28.222421663947248,0.37101932475245536,0.7798598593290533,35.30084033826589,0.8181197573532834,4.0,22.082665763193276,0.39119601731758347,1.0
27.899759114503343,73.09250454972897,0.23836195740531269,0.5688473632545236,21.762746009345907,0.9774673153337898,3.0,64.58106721658987,0.7593567970939129,5.0
52.64756966393879,70.96088434340241,0.28944993046840645,0.9783884578466205,33.861067579074664,0.47964639571852885,3.0,24.835102103250968,0.763605415753446,1.0
79.03985556814821,28.483239359341333,0.5492773403674543,0.43455803006552285,33.33867772919727,0.6808392095177312,6.0,11.495615990154477,0.6232318328060009,5.0
21.920187051761157,91.01524066973347,0.7259711734499132,0.7886389123139205,6.268572538555754,0.4925409553357193,2.0,11.922037568997158,0.935562835287679,4.0
7.911833833265268,78.52672349699864,0.29561917270105204,0.849565116010729,12.293325397408724,0.7144008054138905,6.0,0.8485443338816459,0.6951318723104148,2.0
83.99658354832279,55.974637201680984,0.6040007367379728,0.36340435354342016,63.03732736914802,0.37124376002460235,2.0,12.441478989305752,0.19533559584057994,4.0
9.621586495859827,34.534720654229794,0.30995279174211066,0.4031933911148511,38.025974523084415,0.7469826410818031,1.0,12.929961945462283,0.7639593117526798,2.0
44.561301321033454,66.8054746068688,0.4116848214495473,0.5596298715936923,3.98333368308896,0.27572503771018303,3.0,8.4119491495334,0.9236894398551169,3.0
32.92088127783063,82.19248462910527,0.5605621345255984,0.46269917052995735,2.634382871531087,0.10289393557113853,5.0,16.27967871302376,0.4843237743908977,4.0
23.926818348482037,27.010584180323107,0.49608209944788784,0.12882356221454241,14.779944842280251,0.7772256368259226,3.0,34.937518631748326,0.5709734078244324,4.0
78.71578437801082,70.5563716142696,0.4539471310950761,0.764976863614505,8.774159462565475,0.958937193867728,5.0,43.16811658910572,0.2924094766591472,3.0
68.7088093503102,18.051755069297727,0.2027730263526289,0.10349210416681508,11.555186422240322,0.15280218260885295,2.0,19.82017607644737,0.3436458276494655,5.0
20.350215983692976,20.735550773874163,0.23337178766064645,0.9485705356022399,40.95706014557329,0.37038508845749096,5.0,64.37888666712593,0.5134333290576965,2.0
39.62719531227288,38.18081675585358,0.8629451686350448,0.4403644956469951,46.471144887398346,0.9744705800952247,2.0,1.5147459262208354,0.44189782847507797,2.0
82.14666438328607,36.85563688160093,0.7705124527668189,0.8074673872999993,21.644995013437637,0.6668850338570884,6.0,11.623625832901645,0.5028680044114113,1.0
51.952452201066826,79.22968312485094,0.6710570400365985,0.9557967335232258,43.83284415314099,0.5836235002921183,5.0,20.580531358425468,0.3624699384102813,5.0
71.95626297291122,94.29808850659691,0.3162628619687753,0.7788721664742629,5.6480284806510355,0.21069098695793004,3.0,31.474967365462238,0.40753667787658365,6.0
64.01839044980585,3.3815841339034085,0.9563172611272664,0.19662838490093398,50.45907290590429,0.27720577401732516,3.0,63.5409617656395,0.3747380890018691,1.0
29.984577015630055,21.990969117535077,0.12972480444317247,0.7725676244164582,16.69915064716841,0.8714755460611554,4.0,5.559190735118364,0.7347891688117248,3.0
99.99290134751837,75.56848258494777,0.29438918718588647,0.899574723832654,1.3069530390285673,0.45269934069496454,3.0,39.8860127659863,0.3680753127365498,5.0
92.13079426754365,2.192411841251916,0.5185594103337768,0.2688451083510356,32.482238237694254,0.6868528780261827,6.0,64.98879288973536,0.653401309273222,5.0
59.76109578801608,44.256211558410314,0.6455947949855027,0.4375462175292899,41.24651891236577,0.8009436914390499,6.0,31.18981395800128,0.73076832999894,4.0
78.63789805540797,51.1977820907049,0.598114345913639,0.8614510647220696,60.63275851350093,0.7913096876738656,6.0,45.06803391850881,0.22880103558962345,4.0
48.18238693827614,86.46120806376187,0.1499709999941756,0.9641009620481586,40.98724456331271,0.24619810854998214,3.0,20.402503862796422,0.8812359252726303,5.0
19.4532556213464,76.99575936883316,0.3344102193508436,0.9602762633057675,9.903134919569048,0.8677959755990505,4.0,37.54501534197312,0.14813134483899193,5.0
20.240994416708702,70.34573209201035,0.3243072091901561,0.565395588814427,34.19111856624653,0.7164536644472063,2.0,56.8091919399253,0.9491068634440653,6.0
84.23516376946912,34.96038521356271,0.9642944900769599,0.32802134267465727,20.344935988029057,0.5201786822975576,1.0,1.6457043088672214,0.5651350102439251,5.0
69.7280623271602,43.30455290907678,0.43661211971418046,0.5762602661560601,27.071324590996145,0.44618482357635514,5.0,68.41788970836075,0.2653047521708497,4.0
18.76511658139323,52.333762750124414,0.3968776903850101,0.7225831685066084,19.914496054648247,0.32384117927911166,2.0,45.57611836095768,0.24029606610968168,2.0
72.71532888322704,3.297544956686505,0.7665860768478336,0.5919932669218496,63.304642254337075,0.1326780044799039,5.0,18.181123749406424,0.30615206301731124,4.0
80.75753958991649,44.78949995096866,0.9924126717926086,0.937903926883663,36.1324928306025,0.31856108097983493,5.0,56.87795453502184,0.27898588104602295,4.0
9.729217149715549,55.883579791103266,0.15066552050145124,0.29340655602563037,53.304429139146684,0.1317197655092087,2.0,55.05483006273993,0.7659050053147629,1.0
13.936371870366717,89.91069495205883,0.3822591381350835,0.7105844009471756,51.539939071648,0.3250924915779214,3.0,69.0874844275212,0.8721582036962111,4.0
83.86777651119077,4.589267255584867,0.5248931079886076,0.3898131887642068,38.96973737563875,0.5311234545408479,2.0,2.12953914536655,0.552987186282071,1.0
42.12609321942336,70.23350952547528,0.2681880821156631,0.2607834662142283,37.40289117797016,0.7664642352092038,3.0,26.528830846211907,0.7822582994483417,3.0
45.793812599922234,87.39886290184427,0.15710513684274266,0.5131450507587314,57.552502914992814,0.3373919646945284,3.0,51.51910279949118,0.9343896270450184,5.0
61.21258577059767,2.689828877500353,0.7991972217466065,0.3239813655841264,34.25676940553894,0.9132074199010117,3.0,44.422589227297266,0.5456385092877352,4.0
69.15386388597405,12.913536262709469,0.8928334647649174,0.8677766655625766,28.20964839970764,0.31881621022604084,1.0,11.632371588382306,0.5606604251563101,2.0
70.86044271380521,51.95465681678348,0.24881930398430416,0.2102814402446414,12.601469490048766,0.10686244022796498,5.0,19.162940450339025,0.6107680444075251,4.0
26.711203436708104,95.3918619874099,0.5184750421073298,0.319690358891509,42.762639538570355,0.6164602616048953,4.0,27.475740993050067,0.41939654042654484,5.0
50.36677285238681,59.63934599239269,0.9467259360067751,0.708848399766154,13.194300432267672,0.18392347967205042,4.0,3.661255937677445,0.68145490996159,2.0
79.17620439573514,79.50458839962648,0.2285181801199228,0.5244106863917481,52.6027569743026,0.5612815246589727,4.0,32.98162734004078,0.7349153766597154,2.0
72.82410982725189,61.20329121802634,0.5798378191501224,0.752903167745218,59.950831707106914,0.9271835295525807,4.0,7.143093765754699,0.4003794065563303,5.0
68.43219493868975,98.7033811919706,0.7427477120410595,0.5719768902002161,40.79614337537727,0.3465406242808221,4.0,60.793337187001455,0.33792310816705146,2.0
86.54632443760076,34.77629211047049,0.966138078852432,0.750409683074886,13.373712456093843,0.4676555308541591,3.0,58.90381353068501,0.8549977101413316,4.0
63.45705533692963,40.369143516811235,0.14207531449759545,0.1781425463825947,52.99247824572158,0.8652003487913442,6.0,20.08868217334222,0.24895348833018,3.0
26.364229068091557,23.90207893691985,0.6747082937533884,0.4831270632333997,43.66852044060033,0.40803321935064285,4.0,60.070821386988094,0.577459958780219,2.0
3.7169049962319565,95.12225931304573,0.32427742097578427,0.9340808718636748,28.515189943892402,0.817821184767912,2.0,26.944212787534337,0.8425374897080348,5.0
21.85824520032103,49.326350698114744,0.1794659677087862,0.16043720995715333,33.36855404444635,0.9997999276939685,4.0,64.9237661250515,0.5147787627333059,1.0
19.237832979016023,9.345431532856413,0.11688426839658546,0.4903055009668811,9.31153861925809,0.5430802743839205,1.0,57.77726158366569,0.31843041241118053,5.0
8.718160905451871,75.88472896392173,0.26092700788420264,0.35502427576705986,38.75633485645115,0.8966140055534179,4.0,68.51857816911337,0.2722263226176158,2.0
25.85631881858932,81.59065604476574,0.368258464416634,0.7143263593274947,31.75662959197942,0.9573578745686491,1.0,13.90991101019254,0.4571195960732206,4.0
36.849293816179646,74.86135222198997,0.6764305632386308,0.9294842456823387,60.14265314914797,0.12353956292083808,6.0,22.878700090388396,0.7962628606957738,6.0
15.949553332779423,88.27415296147178,0.2637605711338604,0.510884511169242,11.778363318655042,0.7176341409029107,4.0,62.28316980505835,0.3585351102116876,1.0
19.191415837414503,65.03708608739593,0.8416011152890092,0.3071916008182006,31.08786518403258,0.18828774255657027,4.0,3.3091259360803753,0.1616991706085697,4.0
69.09750956002165,43.168375021965204,0.47110648465935445,0.822547063500984,63.43908605237279,0.8882390363317545,3.0,0.9159344343044877,0.23212049746224914,2.0
38.17668638522762,73.94961191972097,0.27559920182718356,0.8410069596277935,10.765570892564458,0.6927778200581571,3.0,37.69779267835878,0.7982341797840724,4.0
64.88481745769195,58.95128592750899,0.6537211205642415,0.3664405724823008,47.30810577923395,0.6761437970945324,3.0,57.62433634648281,0.9517871592313676,5.0
38.54568606591638,47.36198653893093,0.20387607030421762,0.37281427235672104,6.002543026692705,0.6662740275565429,2.0,24.57289037708517,0.38556182336832,3.0
41.63204077362659,47.09585613112467,0.48772014003539577,0.8594061909071036,23.232730560152675,0.6139570186164354,6.0,42.24997493210427,0.20604743012146653,3.0
50.94596938548543,12.207883467588733,0.18500919810878014,0.6076512315519879,8.536801378250855,0.21109817642447554,5.0,9.205113353714516,0.5316871269538752,3.0
60.024538812570185,78.0723676122454,0.48510990612220484,0.1309885316506224,1.4006867164851031,0.11474487458807224,4.0,57.98776166983535,0.6087926409342649,4.0
93.23636241728072,48.14039680631328,0.1202331302581933,0.2621142530725775,26.679162744224886,0.9353558542883275,2.0,46.74461318309546,0.2718118685782467,5.0
4.617758079867176,48.256794431785444,0.5935159444208351,0.8132737029952325,6.642602377457344,0.16917933536434837,6.0,23.293617818630377,0.6470230671552915,3.0
67.18123765521241,11.844385729941857,0.5755514315874474,0.7362075379190345,14.31040930000609,0.18308025103742406,2.0,4.881398171643372,0.4334243112336511,4.0
84.06791024161876,65.17164306410137,0.15758525455157818,0.610495876750645,45.2060035487375,0.1891999017677814,3.0,35.09602259254074,0.9365065220811687,2.0
75.48102423923487,54.905518899835435,0.22001545114683277,0.1853989645632241,12.873867131537052,0.24949315190425814,1.0,23.09922001232023,0.20046323709866698,5.0
75.05011352627544,33.80082586500666,0.40273515325921305,0.4499905599819104,31.58794758646244,0.48699449496787606,1.0,62.63668895617589,0.5647836566183585,1.0
67.47337181720437,19.510055110181323,0.9258094333807776,0.5865645957589614,59.150366333687145,0.5966434534707094,4.0,58.95313450323478,0.37906851075607606,5.0
45.23502195142345,65.7382661148204,0.8770451331702016,0.6200105338302243,5.7649980434664325,0.7080436986953985,5.0,12.277890474818136,0.6526832338417887,2.0
35.98005059277792,1.0749646639114334,0.5515284969795933,0.448400616785921,49.07810087243692,0.5111296025022537,5.0,61.307616823281954,0.8109012403661957,2.0
53.45387035670761,52.033860248786645,0.4109309149065393,0.22907199997112346,54.0772740063435,0.6212427558365651,5.0,27.985696427955762,0.6428794810834128,2.0
77.00269305884503,62.31988413716491,0.9385085332245943,0.7710379175677603,8.5159211127526,0.48298673245828827,3.0,55.37862440246655,0.5275598426031276,2.0
9.302723661486276,93.89118027396343,0.7218614746240667,0.9620802451235823,30.543765055095708,0.6031246974171725,6.0,55.53183131975372,0.2158763979848718,3.0
70.73619575155544,32.01414797950453,0.8244021238569433,0.9766966402991604,1.057953930564409,0.8322570002688785,3.0,31.203416883713,0.8614291873151193,4.0
32.91799154887384,69.66963218728011,0.21576988545402254,0.447545953946493,29.12834084440859,0.145653770797176,2.0,15.854977529650695,0.8285919402373744,2.0
72.06397242377268,72.1327013891328,0.5558366828504185,0.8942203032148117,27.04138157880424,0.7800235457315065,5.0,38.62796767774434,0.6554272881358829,3.0
4.560252656977861,77.31122426497164,0.12294358139232042,0.18961970157213848,19.662235613012715,0.6390705323169411,3.0,20.692322006141254,0.549102194991334,3.0
49.52326847970467,71.25048522506259,0.10686757065747571,0.3918519346472005,49.99124243551511,0.7684165400411727,5.0,13.66039078519772,0.12285985263141624,1.0
